PLAYER_NAME,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,PTS,REB,AST,STATS_TIMEFRAME,FROM_YEAR,TO_YEAR
Chris Babb,Boston,Celtics,BOS,52,G,77.0,225.0,Iowa State,USA,,,0.0,0.0,1.6,1.2,0.2,Career,2013,2014
Luke Babbitt,New Orleans,Pelicans,NOP,22,F,81.0,225.0,Nevada,USA,2010.0,1.0,16.0,0.0,4.8,2.2,0.6,Career,2010,2017
Milos Babic,Cleveland,Cavaliers,CLE,0,C,84.0,240.0,Tennessee Tech,USA,1990.0,2.0,50.0,0.0,1.8,1.0,0.5,Career,1990,1991
Johnny Bach,Boston,Celtics,BOS,17,F,74.0,180.0,Fordham,USA,1948.0,,0.0,0.0,3.5,0.0,0.7,Career,1948,1948
Dwayne Bacon,Los Angeles,Lakers,LAL,8,G-F,78.0,221.0,Florida State,USA,2017.0,2.0,40.0,0.0,7.3,2.6,1.1,Career,2017,2020
Ibou Badji,Portland,Trail Blazers,POR,41,C,84.0,240.0,FC Barcelona,Senegal,,,0.0,0.0,1.5,2.3,0.6,Career,2022,2023
Jim Baechtold,New York,Knicks,NYK,10,F,76.0,205.0,Eastern Kentucky,USA,1952.0,1.0,2.0,0.0,9.7,3.1,2.1,Career,1952,1956
Dalibor Bagaric,Chicago,Bulls,CHI,11,C,85.0,290.0,Benston Zagreb,Croatia,2000.0,1.0,24.0,0.0,2.6,2.5,0.4,Career,2000,2002
John Bagley,Cleveland,Cavaliers,CLE,5,G,72.0,185.0,Boston College,USA,1982.0,1.0,12.0,0.0,8.7,2.6,6.0,Career,1982,1993
Marcus Bagley,Philadelphia,76ers,PHI,38,F,78.0,217.0,Arizona State,USA,,,0.0,0.0,6.7,7.0,1.0,Season,2024,2024
Marvin Bagley III,Memphis,Grizzlies,MEM,35,F,82.0,235.0,Duke,USA,2018.0,1.0,2.0,1.0,4.4,2.7,0.4,Season,2018,2024
Amari Bailey,Brooklyn,Nets,BKN,10,G,75.0,185.0,UCLA,USA,2023.0,2.0,41.0,0.0,2.3,0.9,0.7,Career,2023,2023
Carl Bailey,Portland,Trail Blazers,POR,21,C,84.0,210.0,Tuskegee,USA,1980.0,2.0,66.0,0.0,2.0,0.0,0.0,Career,1981,1981
Gus Bailey,Houston,Rockets,HOU,20,G,77.0,185.0,Texas-El Paso,USA,1974.0,2.0,23.0,0.0,2.6,1.7,1.1,Career,1974,1979
James Bailey,Oklahoma City,Thunder,OKC,2,F,81.0,220.0,Rutgers,USA,1979.0,1.0,6.0,0.0,8.8,5.0,0.8,Career,1979,1987
Thurl Bailey,Utah,Jazz,UTA,41,F,83.0,247.0,North Carolina State,USA,1983.0,1.0,7.0,0.0,12.8,5.1,1.4,Career,1983,1998
Toby Bailey,Phoenix,Suns,PHX,11,G,78.0,213.0,UCLA,USA,1998.0,2.0,45.0,0.0,3.3,1.7,0.6,Career,1998,2002
Cameron Bairstow,Chicago,Bulls,CHI,41,F-C,81.0,250.0,New Mexico,Australia,2014.0,2.0,49.0,0.0,1.2,1.0,0.2,Career,2014,2015
Mark Baker,Toronto,Raptors,TOR,3,G,73.0,175.0,Ohio State,USA,,,0.0,0.0,0.0,0.0,0.0,Career,1998,1998
Maurice Baker,Portland,Trail Blazers,POR,12,G,73.0,185.0,Oklahoma State,USA,,,0.0,0.0,0.0,0.4,0.2,Career,2002,2004
Ron Baker,New York,Knicks,NYK,31,G,76.0,220.0,Wichita State,USA,,,0.0,0.0,3.1,1.4,1.8,Career,2016,2018
Vin Baker,Oklahoma City,Thunder,OKC,34,F,83.0,240.0,Hartford,USA,1993.0,1.0,8.0,0.0,15.0,7.4,1.9,Career,1993,2005
Wade Baldwin IV,Memphis,Grizzlies,MEM,2,G,76.0,202.0,Vanderbilt,USA,2016.0,1.0,17.0,0.0,3.1,1.2,1.4,Career,2016,2018
Patrick Baldwin Jr.,LA,Clippers,LAC,23,F,81.0,220.0,Wisconsin-Milwaukee,USA,2022.0,1.0,28.0,1.0,2.2,1.0,0.1,Season,2022,2024
Renaldo Balkman,New York,Knicks,NYK,32,F,80.0,208.0,South Carolina,USA,2006.0,1.0,20.0,0.0,4.0,3.5,0.6,Career,2006,2011
Cedric Ball,LA,Clippers,LAC,44,F,80.0,210.0,North Carolina-Charlotte,USA,,,0.0,0.0,1.1,1.6,0.0,Career,1990,1990
LaMelo Ball,Charlotte,Hornets,CHA,1,G,79.0,180.0,Illawarra,USA,2020.0,1.0,3.0,1.0,25.2,4.9,7.4,Season,2020,2024
Lonzo Ball,Chicago,Bulls,CHI,2,G,78.0,190.0,UCLA,USA,2017.0,1.0,2.0,1.0,7.6,3.4,3.3,Season,2017,2024
Greg Ballard,Washington,Wizards,WAS,42,F,79.0,215.0,Oregon,USA,1977.0,1.0,4.0,0.0,12.4,6.1,2.2,Career,1977,1988
Mo Bamba,New Orleans,Pelicans,NOP,5,C,84.0,231.0,Texas,USA,2018.0,1.0,6.0,0.0,4.3,4.5,0.6,Season,2018,2024
Paolo Banchero,Orlando,Magic,ORL,5,F,82.0,250.0,Duke,USA,2022.0,1.0,1.0,1.0,25.9,7.5,4.8,Season,2022,2024
Desmond Bane,Memphis,Grizzlies,MEM,22,G,77.0,215.0,TCU,USA,2020.0,1.0,30.0,1.0,19.2,6.1,5.3,Season,2020,2024
Gene Banks,San Antonio,Spurs,SAS,20,F,79.0,215.0,Duke,USA,1981.0,2.0,28.0,0.0,11.3,5.8,2.9,Career,1981,1986
Marcus Banks,Boston,Celtics,BOS,15,G,74.0,205.0,UNLV,USA,2003.0,1.0,13.0,0.0,5.9,1.5,2.1,Career,2003,2010
Ken Bannister,New York,Knicks,NYK,51,F,81.0,235.0,St. Augustine's,USA,1984.0,2.0,156.0,0.0,5.9,3.5,0.4,Career,1984,1990
Mike Bantom,Indiana,Pacers,IND,42,F,81.0,200.0,St. Joseph's (PA),USA,1973.0,1.0,8.0,0.0,12.1,6.4,2.3,Career,1973,1981
Dalano Banton,Portland,Trail Blazers,POR,5,F,80.0,203.0,Nebraska,Canada,2021.0,2.0,46.0,1.0,8.3,2.0,2.4,Season,2021,2024
Cat Barber,Atlanta,Hawks,ATL,5,G,73.0,173.0,North Carolina State,USA,2016.0,,0.0,0.0,0.0,1.0,1.0,Career,2021,2021
John Barber,Atlanta,Hawks,ATL,25,F,78.0,210.0,California State-Los Angeles,USA,1956.0,,0.0,0.0,1.4,1.2,0.0,Career,1956,1956
Leandro Barbosa,Phoenix,Suns,PHX,19,G,75.0,194.0,Bauru,Brazil,2003.0,1.0,28.0,0.0,10.6,2.0,2.1,Career,2003,2016
Stephen Bardo,Dallas,Mavericks,DAL,25,G,77.0,190.0,Illinois,USA,1990.0,2.0,41.0,0.0,2.2,1.8,1.3,Career,1991,1995
J.J. Barea,Dallas,Mavericks,DAL,5,G,70.0,180.0,Northeastern,Puerto Rico,,,0.0,0.0,8.9,2.1,3.9,Career,2006,2019
Andrea Bargnani,Toronto,Raptors,TOR,77,C-F,84.0,245.0,Benetton Treviso,Italy,2006.0,1.0,1.0,0.0,14.3,4.6,1.2,Career,2006,2015
Tom Barker,Atlanta,Hawks,ATL,6,C,83.0,225.0,Hawaii,USA,1976.0,2.0,53.0,0.0,6.5,5.3,0.8,Career,1976,1978
Charles Barkley,Philadelphia,76ers,PHI,34,F,78.0,252.0,Auburn,USA,1984.0,1.0,5.0,0.0,22.1,11.7,3.9,Career,1984,1999
Erick Barkley,Portland,Trail Blazers,POR,1,G,73.0,185.0,St. John's (NY),USA,2000.0,1.0,28.0,0.0,2.9,0.8,1.5,Career,2000,2002
Don Barksdale,Boston,Celtics,BOS,17,F,78.0,200.0,UCLA,USA,,,0.0,0.0,11.0,8.0,2.1,Career,1951,1954
Dominick Barlow,Atlanta,Hawks,ATL,26,F,80.0,215.0,Overtime Elite,USA,,,0.0,1.0,4.2,2.4,0.5,Season,2022,2024
Harrison Barnes,San Antonio,Spurs,SAS,40,F,80.0,225.0,North Carolina,USA,2012.0,1.0,7.0,1.0,12.3,3.8,1.7,Season,2012,2024
Harry Barnes,Houston,Rockets,HOU,30,F,75.0,205.0,Northeastern,USA,1968.0,2.0,37.0,0.0,2.0,1.2,0.2,Career,1968,1968
Jim Barnes,Boston,Celtics,BOS,12,C,80.0,210.0,Texas-El Paso,USA,1964.0,1.0,1.0,0.0,8.8,6.5,0.8,Career,1964,1970
Marvin Barnes,LA,Clippers,LAC,27,F,81.0,210.0,Providence,USA,1974.0,1.0,2.0,0.0,9.2,5.5,1.5,Career,1976,1979
Matt Barnes,LA,Clippers,LAC,22,F,79.0,226.0,UCLA,USA,2002.0,2.0,45.0,0.0,8.2,4.6,1.8,Career,2002,2016
Scottie Barnes,Toronto,Raptors,TOR,4,F-G,79.0,237.0,Florida State,USA,2021.0,1.0,4.0,1.0,19.3,7.7,5.8,Season,2021,2024
Dick Barnett,New York,Knicks,NYK,12,G,76.0,190.0,Tennessee State,USA,1959.0,1.0,4.0,0.0,15.8,2.9,2.8,Career,1959,1973
Jim Barnett,Golden State,Warriors,GSW,33,G,76.0,170.0,Oregon,USA,1966.0,1.0,8.0,0.0,11.7,3.1,3.0,Career,1966,1976
John Barnhill,Atlanta,Hawks,ATL,11,G,73.0,180.0,Tennessee State,USA,1959.0,2.0,77.0,0.0,8.6,2.8,2.8,Career,1962,1968
Norton Barnhill,Oklahoma City,Thunder,OKC,10,G,76.0,205.0,Washington State,USA,1976.0,2.0,134.0,0.0,1.0,0.8,0.3,Career,1976,1976
Mike Barr,Sacramento,Kings,SAC,34,G,75.0,180.0,Duquesne,USA,1972.0,2.0,180.0,0.0,3.9,1.8,2.4,Career,1976,1976
Thomas Barr,Sacramento,Kings,SAC,19,G,76.0,195.0,Duquesne,USA,,,0.0,0.0,2.0,0.6,0.9,Career,1970,1970
Andre Barrett,Houston,Rockets,HOU,11,G,70.0,173.0,Seton Hall,USA,,,0.0,0.0,3.3,1.1,2.0,Career,2004,2007
Ernie Barrett,Boston,Celtics,BOS,23,G,68.0,180.0,Kansas State,USA,1951.0,1.0,7.0,0.0,4.9,2.6,1.7,Career,1953,1955
RJ Barrett,Toronto,Raptors,TOR,9,F-G,78.0,214.0,Duke,Canada,2019.0,1.0,3.0,1.0,21.1,6.3,5.4,Season,2019,2024
Earl Barron,Miami,Heat,MIA,30,F-C,84.0,250.0,Memphis,USA,,,0.0,0.0,4.6,3.5,0.5,Career,2005,2014
Dana Barros,Boston,Celtics,BOS,12,G,71.0,165.0,Boston College,USA,1989.0,1.0,16.0,0.0,10.5,1.9,3.3,Career,1989,2003
Brent Barry,Oklahoma City,Thunder,OKC,17,G,79.0,210.0,Oregon State,USA,1995.0,1.0,15.0,0.0,9.3,3.0,3.2,Career,1995,2008
Drew Barry,Atlanta,Hawks,ATL,10,G,77.0,191.0,Georgia Tech,USA,1996.0,2.0,57.0,0.0,2.2,1.1,1.9,Career,1997,1999
Jon Barry,Milwaukee,Bucks,MIL,20,G,77.0,210.0,Georgia Tech,USA,1992.0,1.0,21.0,0.0,5.7,1.8,2.2,Career,1992,2005
Rick Barry,Golden State,Warriors,GSW,24,F,79.0,205.0,Miami,USA,1965.0,1.0,2.0,0.0,23.2,6.5,5.1,Career,1965,1979
Vic Bartolome,Golden State,Warriors,GSW,20,C,84.0,230.0,Oregon State,USA,1970.0,2.0,87.0,0.0,0.9,1.6,0.1,Career,1971,1971
Will Barton,Toronto,Raptors,TOR,1,G,77.0,181.0,Memphis,USA,2012.0,2.0,40.0,0.0,11.2,4.1,2.7,Career,2012,2022
Eddie Basden,Chicago,Bulls,CHI,13,G,77.0,215.0,North Carolina-Charlotte,USA,,,0.0,0.0,2.1,1.5,0.4,Career,2005,2005
Jerry Baskerville,Philadelphia,76ers,PHI,44,F,79.0,190.0,Temple,USA,,,0.0,0.0,1.2,1.3,0.1,Career,1975,1975
Brandon Bass,Boston,Celtics,BOS,30,F,80.0,250.0,Louisiana State,USA,2005.0,2.0,33.0,0.0,8.7,4.5,0.8,Career,2005,2016
Paris Bass,Phoenix,Suns,PHX,12,F,80.0,200.0,Detroit Mercy,USA,,,0.0,0.0,3.0,2.0,0.0,Career,2021,2021
Tim Bassett,Brooklyn,Nets,BKN,21,F,80.0,225.0,Georgia,USA,1973.0,2.0,106.0,0.0,5.9,6.4,1.2,Career,1976,1979
Charles Bassey,San Antonio,Spurs,SAS,28,C-F,82.0,230.0,Western Kentucky,Nigeria,2021.0,2.0,53.0,1.0,4.4,4.2,0.5,Season,2021,2024
Maceo Baston,Indiana,Pacers,IND,9,F,82.0,230.0,Michigan,USA,1998.0,2.0,58.0,0.0,2.7,1.7,0.2,Career,2002,2008
Mengke Bateer,Denver,Nuggets,DEN,14,C,83.0,290.0,Beijing,China,,,0.0,0.0,3.4,2.5,0.6,Career,2001,2003
Billyray Bates,Portland,Trail Blazers,POR,35,G,76.0,210.0,Kentucky State,USA,1978.0,2.0,47.0,0.0,11.7,1.7,1.9,Career,1979,1982
Emoni Bates,Cleveland,Cavaliers,CLE,21,F,80.0,202.0,Eastern Michigan,USA,2023.0,2.0,49.0,1.0,3.7,0.7,0.8,Season,2023,2024
Keita Bates-Diop,Minnesota,Timberwolves,MIN,13,F,80.0,229.0,Ohio State,USA,2018.0,2.0,48.0,0.0,6.0,3.0,0.9,Career,2018,2023
Esteban Batista,Atlanta,Hawks,ATL,11,F-C,82.0,268.0,Trouville,Uruguay,,,0.0,0.0,1.7,2.5,0.2,Career,2005,2006
Mike Batiste,Memphis,Grizzlies,MEM,33,F,80.0,225.0,Arizona State,USA,,,0.0,0.0,6.4,3.4,0.7,Career,2002,2002
Tony Battie,Boston,Celtics,BOS,4,C,83.0,240.0,Texas Tech,USA,1997.0,1.0,5.0,0.0,6.1,5.1,0.6,Career,1997,2011
Shane Battier,Memphis,Grizzlies,MEM,31,F,80.0,220.0,Duke,USA,2001.0,1.0,6.0,0.0,8.6,4.2,1.8,Career,2001,2013
Jamison Battle,Toronto,Raptors,TOR,77,F,79.0,220.0,Ohio State,USA,,,0.0,1.0,7.1,2.7,0.9,Season,2024,2024
John Battle,Atlanta,Hawks,ATL,10,G,74.0,175.0,Rutgers,USA,1985.0,2.0,84.0,0.0,8.7,1.3,2.1,Career,1985,1994
Kenny Battle,Phoenix,Suns,PHX,8,G,78.0,210.0,Illinois,USA,1989.0,1.0,27.0,0.0,4.7,2.4,0.8,Career,1989,1992
Dave Batton,Washington,Wizards,WAS,45,C,82.0,240.0,Notre Dame,USA,1978.0,2.0,62.0,0.0,3.2,2.1,0.6,Career,1982,1983
Nicolas Batum,LA,Clippers,LAC,33,G-F,80.0,230.0,Le Mans,France,2008.0,1.0,25.0,1.0,4.0,2.8,1.1,Season,2008,2024
Damion Baugh,Charlotte,Hornets,CHA,7,G,76.0,194.0,TCU,USA,,,0.0,1.0,7.3,3.3,3.7,Season,2024,2024
Johnny Baum,Chicago,Bulls,CHI,14,F,77.0,200.0,Temple,USA,1969.0,2.0,23.0,0.0,4.5,2.0,0.5,Career,1969,1970
Lonny Baxter,Chicago,Bulls,CHI,35,F,80.0,260.0,Maryland,USA,2002.0,2.0,43.0,0.0,3.9,2.9,0.2,Career,2002,2005
Jerryd Bayless,Milwaukee,Bucks,MIL,8,G,75.0,200.0,Arizona,USA,2008.0,1.0,11.0,0.0,8.4,2.1,2.9,Career,2008,2018
Elgin Baylor,Los Angeles,Lakers,LAL,22,F,77.0,225.0,Seattle,USA,1958.0,1.0,1.0,0.0,27.4,13.5,4.3,Career,1958,1971
Aron Baynes,Detroit,Pistons,DET,46,C-F,82.0,260.0,Washington State,Australia,,,0.0,0.0,6.0,4.6,0.8,Career,2012,2020
Sergei Bazarevich,Atlanta,Hawks,ATL,5,G,74.0,168.0,Tofas S.K.,Russia,,,0.0,0.0,3.0,0.7,1.4,Career,1994,1994
Kent Bazemore,Sacramento,Kings,SAC,9,G-F,76.0,195.0,Old Dominion,USA,,,0.0,0.0,8.2,3.2,1.8,Career,2012,2021
Darius Bazley,Utah,Jazz,UTA,26,F,81.0,216.0,Princeton HS (OH),USA,2019.0,1.0,23.0,0.0,8.9,5.2,1.2,Career,2019,2023
Ed Beach,Atlanta,Hawks,ATL,12,F,75.0,200.0,West Virginia,USA,1950.0,2.0,0.0,0.0,1.8,2.1,0.3,Career,1950,1950
Bradley Beal,Phoenix,Suns,PHX,3,G,76.0,207.0,Florida,USA,2012.0,1.0,3.0,1.0,17.0,3.3,3.7,Season,2012,2024
Butch Beard,New York,Knicks,NYK,9,G,75.0,185.0,Louisville,USA,1969.0,1.0,10.0,0.0,9.3,3.4,3.6,Career,1969,1978
Jerome Beasley,Miami,Heat,MIA,24,F,81.0,237.0,North Dakota,USA,2003.0,2.0,33.0,0.0,1.0,0.5,0.0,Career,2003,2003
Malik Beasley,Detroit,Pistons,DET,5,G,76.0,187.0,Florida State,USA,2016.0,1.0,19.0,1.0,16.3,2.6,1.7,Season,2016,2024
Michael Beasley,Miami,Heat,MIA,8,F,81.0,235.0,Kansas State,USA,2008.0,1.0,2.0,0.0,12.4,4.7,1.3,Career,2008,2018
Zelmo Beaty,Atlanta,Hawks,ATL,31,C,81.0,225.0,Prairie View A&M,USA,1962.0,1.0,3.0,0.0,16.0,10.4,1.5,Career,1962,1974
Rodrigue Beaubois,Dallas,Mavericks,DAL,3,G,74.0,185.0,Cholet,France,2009.0,1.0,25.0,0.0,7.1,1.9,2.1,Career,2009,2012
MarJon Beauchamp,New York,Knicks,NYK,0,F,79.0,199.0,NBA G League Ignite,USA,2022.0,1.0,24.0,1.0,2.3,1.3,0.3,Season,2022,2024
Byron Beck,Denver,Nuggets,DEN,40,C,81.0,225.0,Denver,USA,1967.0,2.0,15.0,0.0,4.7,1.8,0.6,Career,1976,1976
Corey Beck,Charlotte,Hornets,CHA,15,G,75.0,200.0,Arkansas,USA,,,0.0,0.0,2.7,1.4,1.4,Career,1995,1998
Ernie Beck,Golden State,Warriors,GSW,12,G,76.0,190.0,Pennsylvania,USA,1953.0,,0.0,0.0,6.3,3.2,1.8,Career,1953,1960
William Bedford,Detroit,Pistons,DET,0,C,84.0,225.0,Memphis,USA,1986.0,1.0,6.0,0.0,4.1,2.4,0.5,Career,1986,1992
Reece Beekman,Brooklyn,Nets,BKN,4,G,75.0,190.0,Virginia,USA,,,0.0,1.0,2.6,1.1,1.8,Season,2024,2024
Ron Behagen,Sacramento,Kings,SAC,12,F,81.0,185.0,Minnesota,USA,1973.0,1.0,7.0,0.0,10.3,7.0,1.6,Career,1973,1979
Elmer Behnke,Atlanta,Hawks,ATL,12,C,79.0,210.0,Bradley,USA,1951.0,2.0,37.0,0.0,4.0,4.3,1.0,Career,1951,1951
Marco Belinelli,San Antonio,Spurs,SAS,18,G,77.0,220.0,Fortitudo Bologna,Italy,2007.0,1.0,18.0,0.0,9.7,2.1,1.7,Career,2007,2019
Charlie Bell,Milwaukee,Bucks,MIL,34,G,75.0,200.0,Michigan State,USA,,,0.0,0.0,8.5,2.2,2.3,Career,2001,2010
Dennis Bell,New York,Knicks,NYK,46,F,77.0,185.0,Drake,USA,1973.0,2.0,83.0,0.0,2.8,1.9,0.4,Career,1973,1975
Jordan Bell,Chicago,Bulls,CHI,7,F,80.0,216.0,Oregon,USA,2017.0,2.0,38.0,0.0,3.7,3.1,1.2,Career,2017,2021
Raja Bell,Phoenix,Suns,PHX,19,G,77.0,210.0,Florida International,US Virgin Islands,,,0.0,0.0,9.9,2.8,1.7,Career,2000,2011
Troy Bell,Memphis,Grizzlies,MEM,3,G,73.0,180.0,Boston College,USA,2003.0,1.0,16.0,0.0,1.8,0.7,0.7,Career,2003,2003
William Bell,New York,Knicks,NYK,15,G,72.0,180.0,North Carolina State,USA,,,0.0,0.0,5.1,2.6,1.6,Career,1959,1960
Walt Bellamy,Atlanta,Hawks,ATL,8,C,82.0,225.0,Indiana,USA,1961.0,1.0,1.0,0.0,20.1,13.7,2.4,Career,1961,1974
DeAndre' Bembry,Milwaukee,Bucks,MIL,95,G-F,77.0,210.0,St. Joseph's (PA),USA,2016.0,1.0,21.0,0.0,5.9,3.2,1.8,Career,2016,2021
Irv Bemoras,Atlanta,Hawks,ATL,26,F,75.0,185.0,Illinois,USA,1953.0,,0.0,0.0,6.3,2.6,1.0,Career,1953,1956
Leon Benbow,Chicago,Bulls,CHI,5,G,76.0,185.0,Jacksonville,USA,1974.0,2.0,27.0,0.0,5.5,1.9,1.6,Career,1974,1975
Dragan Bender,Phoenix,Suns,PHX,35,F,85.0,225.0,Maccabi Tel Aviv,Croatia,2016.0,1.0,4.0,0.0,5.4,3.9,1.3,Career,2016,2019
Jonathan Bender,Indiana,Pacers,IND,9,F,84.0,230.0,Picayune HS (MS),USA,1999.0,1.0,5.0,0.0,5.5,2.2,0.6,Career,1999,2009
Benoit Benjamin,LA,Clippers,LAC,0,C,84.0,265.0,Creighton,USA,1985.0,1.0,3.0,0.0,11.4,7.5,1.3,Career,1985,1999
Corey Benjamin,Chicago,Bulls,CHI,25,G,78.0,205.0,Oregon State,USA,1998.0,1.0,28.0,0.0,5.5,1.7,0.9,Career,1998,2002
Anthony Bennett,Minnesota,Timberwolves,MIN,24,F,80.0,245.0,UNLV,Canada,2013.0,1.0,1.0,0.0,4.4,3.1,0.5,Career,2013,2016
Elmer Bennett,Philadelphia,76ers,PHI,5,G,72.0,170.0,Notre Dame,USA,1992.0,2.0,38.0,0.0,2.3,0.5,1.0,Career,1994,1996
Mario Bennett,Los Angeles,Lakers,LAL,24,C-F,81.0,235.0,Arizona State,USA,1995.0,1.0,27.0,0.0,4.0,2.7,0.4,Career,1995,2002
Mel Bennett,Indiana,Pacers,IND,52,F,79.0,200.0,Pittsburgh,USA,,,0.0,0.0,3.9,3.3,0.8,Career,1976,1981
Tony Bennett,Charlotte,Hornets,CHA,25,G,72.0,175.0,Wisconsin-Green Bay,USA,1992.0,2.0,35.0,0.0,3.5,1.0,2.0,Career,1992,1994
Winston Bennett,Cleveland,Cavaliers,CLE,30,G,79.0,210.0,Kentucky,USA,1988.0,2.0,64.0,0.0,4.8,3.0,0.9,Career,1989,1991
David Benoit,Utah,Jazz,UTA,21,F,80.0,220.0,Alabama,USA,,,0.0,0.0,7.0,4.0,0.6,Career,1991,2000
Keith Benson,Golden State,Warriors,GSW,34,F-C,83.0,240.0,Oakland,USA,2011.0,2.0,48.0,0.0,0.0,1.0,0.0,Career,2011,2011
Kent Benson,Detroit,Pistons,DET,54,C,83.0,235.0,Indiana,USA,1977.0,1.0,1.0,0.0,9.1,5.7,1.8,Career,1977,1987
Ben Bentil,Dallas,Mavericks,DAL,42,F,81.0,235.0,Providence,Ghana,2016.0,2.0,51.0,0.0,0.0,0.7,0.0,Career,2016,2016
Gene Berce,Atlanta,Hawks,ATL,12,G,71.0,175.0,Marquette,USA,1948.0,,0.0,0.0,3.3,0.0,0.7,Career,1949,1949
Gary Bergen,New York,Knicks,NYK,18,C,80.0,210.0,Utah,USA,1956.0,,0.0,0.0,1.3,1.3,0.2,Career,1956,1956
Jules Bernard,Cleveland,Cavaliers,CLE,14,G,78.0,210.0,UCLA,USA,,,0.0,0.0,3.9,1.4,0.8,Career,2023,2023
Ricky Berry,Sacramento,Kings,SAC,34,F,80.0,205.0,San Jose State,USA,1988.0,1.0,18.0,0.0,11.0,3.1,1.3,Career,1988,1988
Walter Berry,San Antonio,Spurs,SAS,6,F,80.0,215.0,St. John's (NY),USA,1986.0,1.0,14.0,0.0,14.1,4.7,1.4,Career,1986,1988
Dairis Bertans,New Orleans,Pelicans,NOP,9,G,76.0,200.0,Olimpia Milano,Latvia,,,0.0,0.0,2.8,0.8,0.8,Career,2018,2018
Dāvis Bertāns,Charlotte,Hornets,CHA,9,F,82.0,225.0,Baskonia,Latvia,2011.0,2.0,42.0,0.0,7.7,2.4,0.9,Career,2016,2023
Del Beshore,Chicago,Bulls,CHI,1,G,71.0,165.0,California (PA),USA,,,0.0,0.0,3.5,0.9,2.0,Career,1978,1979
Travis Best,Indiana,Pacers,IND,6,G,71.0,182.0,Georgia Tech,USA,1995.0,1.0,23.0,0.0,7.6,1.8,3.5,Career,1995,2004
Patrick Beverley,Milwaukee,Bucks,MIL,21,G,74.0,180.0,Arkansas,USA,2009.0,2.0,42.0,0.0,8.3,4.1,3.4,Career,2012,2023
Saddiq Bey,Washington,Wizards,WAS,14,G-F,79.0,215.0,Villanova,USA,2020.0,1.0,19.0,1.0,14.1,5.2,1.8,Career,2020,2024
Tyler Bey,Houston,Rockets,HOU,2,F,79.0,215.0,Colorado,USA,2020.0,2.0,36.0,0.0,1.0,1.1,0.2,Career,2020,2020
Sim Bhullar,Sacramento,Kings,SAC,32,C,89.0,360.0,New Mexico State,Canada,,,0.0,0.0,0.7,0.3,0.3,Career,2014,2014
Al Bianchi,Philadelphia,76ers,PHI,24,G,75.0,185.0,Bowling Green,USA,1954.0,2.0,18.0,0.0,8.1,2.5,2.2,Career,1956,1965
Henry Bibby,Philadelphia,76ers,PHI,15,G,73.0,185.0,UCLA,USA,1972.0,2.0,58.0,0.0,8.6,2.3,3.3,Career,1972,1980
Mike Bibby,Sacramento,Kings,SAC,20,G,74.0,195.0,Arizona,USA,1998.0,1.0,2.0,0.0,14.7,3.1,5.5,Career,1998,2011
Ed Biedenbach,Phoenix,Suns,PHX,12,G,73.0,175.0,North Carolina State,USA,1968.0,2.0,45.0,0.0,0.6,0.3,0.4,Career,1968,1968
Andris Biedrins,Golden State,Warriors,GSW,15,C,84.0,242.0,BK Skonto,Latvia,2004.0,1.0,11.0,0.0,6.3,7.0,0.9,Career,2004,2013
Don Bielke,Detroit,Pistons,DET,18,C,79.0,240.0,Valparaiso,USA,1954.0,2.0,67.0,0.0,2.0,1.3,0.1,Career,1955,1955
Bob Bigelow,Sacramento,Kings,SAC,32,F,79.0,215.0,Pennsylvania,USA,1975.0,1.0,13.0,0.0,2.5,1.2,0.4,Career,1975,1978
Chauncey Billups,Detroit,Pistons,DET,1,G,75.0,210.0,Colorado,USA,1997.0,1.0,3.0,0.0,15.2,2.9,5.4,Career,1997,2013
Dave Bing,Detroit,Pistons,DET,21,G,75.0,180.0,Syracuse,USA,1966.0,1.0,2.0,0.0,20.3,3.8,6.0,Career,1966,1977
Joe Binion,Portland,Trail Blazers,POR,50,F,80.0,235.0,North Carolina A&T,USA,1984.0,2.0,57.0,0.0,1.3,1.6,0.1,Career,1986,1986
Khem Birch,San Antonio,Spurs,SAS,24,C,80.0,233.0,UNLV,Canada,,,0.0,0.0,5.0,4.4,1.0,Career,2017,2022
Jabari Bird,Boston,Celtics,BOS,26,G,78.0,198.0,California,USA,2017.0,2.0,56.0,0.0,3.0,1.5,0.6,Career,2017,2017
Jerry Bird,New York,Knicks,NYK,7,F,78.0,210.0,Kentucky,USA,1956.0,,0.0,0.0,2.3,1.1,0.4,Career,1958,1958
Larry Bird,Boston,Celtics,BOS,33,F,81.0,220.0,Indiana State,USA,1978.0,1.0,6.0,0.0,24.3,10.0,6.3,Career,1979,1991
Otis Birdsong,Brooklyn,Nets,BKN,12,G,75.0,190.0,Houston,USA,1977.0,1.0,2.0,0.0,18.0,3.0,3.2,Career,1977,1988
Gale Bishop,Golden State,Warriors,GSW,11,F,75.0,195.0,Washington State,USA,,,0.0,0.0,8.3,0.0,1.6,Career,1948,1948
Goga Bitadze,Orlando,Magic,ORL,35,C-F,82.0,250.0,Mega Basket,Georgia,2019.0,1.0,18.0,1.0,7.2,6.6,2.0,Season,2019,2024
